POI_ID,USE_TYPE,NAME,NAME_LONG,LEVEL_ID,HEIGHT_REL,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,VALIDATION,STATUS
OtherBuildings.DignityHealthArena.L0.FLR4-A-02,Seat,FLR4-A-02,"FLR4-A-02, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-B-07,Seat,FLR4-B-07,"FLR4-B-07, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-I-12,Seat,FLR5-I-12,"FLR5-I-12, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-03,Seat,FLR5-G-03,"FLR5-G-03, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-D-11,Seat,FLR4-D-11,"FLR4-D-11, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-03,Seat,FLR4-A-03,"FLR4-A-03, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-I-13,Seat,FLR5-I-13,"FLR5-I-13, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-B-08,Seat,FLR4-B-08,"FLR4-B-08, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-04,Seat,FLR5-G-04,"FLR5-G-04, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-04,Seat,FLR4-A-04,"FLR4-A-04, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-D-12,Seat,FLR4-D-12,"FLR4-D-12, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-I-14,Seat,FLR5-I-14,"FLR5-I-14, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-B-09,Seat,FLR4-B-09,"FLR4-B-09, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-05,Seat,FLR5-G-05,"FLR5-G-05, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-05,Seat,FLR4-A-05,"FLR4-A-05, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-D-13,Seat,FLR4-D-13,"FLR4-D-13, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-B-10,Seat,FLR4-B-10,"FLR4-B-10, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-01,Seat,FLR6-I-01,"FLR6-I-01, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-06,Seat,FLR5-G-06,"FLR5-G-06, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-D-14,Seat,FLR4-D-14,"FLR4-D-14, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-06,Seat,FLR4-A-06,"FLR4-A-06, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-B-11,Seat,FLR4-B-11,"FLR4-B-11, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-02,Seat,FLR6-I-02,"FLR6-I-02, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-07,Seat,FLR5-G-07,"FLR5-G-07, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-07,Seat,FLR4-A-07,"FLR4-A-07, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-E-01,Seat,FLR5-E-01,"FLR5-E-01, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-B-12,Seat,FLR4-B-12,"FLR4-B-12, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-03,Seat,FLR6-I-03,"FLR6-I-03, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-08,Seat,FLR5-G-08,"FLR5-G-08, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-E-02,Seat,FLR5-E-02,"FLR5-E-02, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-08,Seat,FLR4-A-08,"FLR4-A-08, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-04,Seat,FLR6-I-04,"FLR6-I-04, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-B-13,Seat,FLR4-B-13,"FLR4-B-13, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-09,Seat,FLR5-G-09,"FLR5-G-09, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-E-03,Seat,FLR5-E-03,"FLR5-E-03, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-05,Seat,FLR6-I-05,"FLR6-I-05, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-B-14,Seat,FLR4-B-14,"FLR4-B-14, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-09,Seat,FLR4-A-09,"FLR4-A-09, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-10,Seat,FLR5-G-10,"FLR5-G-10, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-K-11,Seat,FLR6-K-11,"FLR6-K-11, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-E-04,Seat,FLR5-E-04,"FLR5-E-04, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-06,Seat,FLR6-I-06,"FLR6-I-06, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-10,Seat,FLR4-A-10,"FLR4-A-10, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-11,Seat,FLR5-G-11,"FLR5-G-11, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-01,Seat,FLR5-C-01,"FLR5-C-01, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-K-12,Seat,FLR6-K-12,"FLR6-K-12, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-E-05,Seat,FLR5-E-05,"FLR5-E-05, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-07,Seat,FLR6-I-07,"FLR6-I-07, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-12,Seat,FLR5-G-12,"FLR5-G-12, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-11,Seat,FLR4-A-11,"FLR4-A-11, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-02,Seat,FLR5-C-02,"FLR5-C-02, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-K-13,Seat,FLR6-K-13,"FLR6-K-13, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-08,Seat,FLR6-I-08,"FLR6-I-08, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-13,Seat,FLR5-G-13,"FLR5-G-13, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-E-06,Seat,FLR5-E-06,"FLR5-E-06, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-K-14,Seat,FLR6-K-14,"FLR6-K-14, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-12,Seat,FLR4-A-12,"FLR4-A-12, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-03,Seat,FLR5-C-03,"FLR5-C-03, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-09,Seat,FLR6-I-09,"FLR6-I-09, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-G-14,Seat,FLR5-G-14,"FLR5-G-14, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-04,Seat,FLR5-C-04,"FLR5-C-04, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-13,Seat,FLR4-A-13,"FLR4-A-13, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-K-01,Seat,FLR4-K-01,"FLR4-K-01, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-10,Seat,FLR6-I-10,"FLR6-I-10, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-E-07,Seat,FLR5-E-07,"FLR5-E-07, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-05,Seat,FLR5-C-05,"FLR5-C-05, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-A-14,Seat,FLR4-A-14,"FLR4-A-14, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-G-01,Seat,FLR6-G-01,"FLR6-G-01, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-K-02,Seat,FLR4-K-02,"FLR4-K-02, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-11,Seat,FLR6-I-11,"FLR6-I-11, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-06,Seat,FLR5-C-06,"FLR5-C-06, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-G-02,Seat,FLR6-G-02,"FLR6-G-02, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-K-03,Seat,FLR4-K-03,"FLR4-K-03, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-12,Seat,FLR6-I-12,"FLR6-I-12, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-Y-01,Seat,FLR5-Y-01,"FLR5-Y-01, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-E-08,Seat,FLR5-E-08,"FLR5-E-08, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-07,Seat,FLR5-C-07,"FLR5-C-07, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-K-04,Seat,FLR4-K-04,"FLR4-K-04, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-G-03,Seat,FLR6-G-03,"FLR6-G-03, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-13,Seat,FLR6-I-13,"FLR6-I-13, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-Y-02,Seat,FLR5-Y-02,"FLR5-Y-02, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-08,Seat,FLR5-C-08,"FLR5-C-08, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-K-05,Seat,FLR4-K-05,"FLR4-K-05, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-G-04,Seat,FLR6-G-04,"FLR6-G-04, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-I-14,Seat,FLR6-I-14,"FLR6-I-14, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-09,Seat,FLR5-C-09,"FLR5-C-09, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-Y-03,Seat,FLR5-Y-03,"FLR5-Y-03, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-E-09,Seat,FLR5-E-09,"FLR5-E-09, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-K-06,Seat,FLR4-K-06,"FLR4-K-06, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-G-05,Seat,FLR6-G-05,"FLR6-G-05, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-I-01,Seat,FLR4-I-01,"FLR4-I-01, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-10,Seat,FLR5-C-10,"FLR5-C-10, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-Y-04,Seat,FLR5-Y-04,"FLR5-Y-04, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-K-07,Seat,FLR4-K-07,"FLR4-K-07, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-G-06,Seat,FLR6-G-06,"FLR6-G-06, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-I-02,Seat,FLR4-I-02,"FLR4-I-02, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-K-08,Seat,FLR4-K-08,"FLR4-K-08, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-11,Seat,FLR5-C-11,"FLR5-C-11, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-Y-05,Seat,FLR5-Y-05,"FLR5-Y-05, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-G-07,Seat,FLR6-G-07,"FLR6-G-07, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-E-10,Seat,FLR5-E-10,"FLR5-E-10, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-I-03,Seat,FLR4-I-03,"FLR4-I-03, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-K-09,Seat,FLR4-K-09,"FLR4-K-09, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-12,Seat,FLR5-C-12,"FLR5-C-12, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-Y-06,Seat,FLR5-Y-06,"FLR5-Y-06, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR6-G-08,Seat,FLR6-G-08,"FLR6-G-08, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-I-04,Seat,FLR4-I-04,"FLR4-I-04, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR4-K-10,Seat,FLR4-K-10,"FLR4-K-10, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
OtherBuildings.DignityHealthArena.L0.FLR5-C-13,Seat,FLR5-C-13,"FLR5-C-13, L0",OtherBuildings.DignityHealthArena.L0,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Unsold
